Repo_ID,Name,Stars,License,URL,Created_At,Updated_At,Last_Grabbed_At,First_Grabbed_At
1130059064,dbt-labs/dbt-agent-skills,103,apache-2.0,https://github.com/dbt-labs/dbt-agent-skills,2026-01-08 09:11:45,2026-02-07 06:02:53,2026-02-07 09:04:56,2026-02-07 09:04:56
1116219737,jMerta/codex-skills,108,mit,https://github.com/jMerta/codex-skills,2025-12-14 20:48:11,2026-02-06 19:40:18,2026-02-07 09:04:56,2026-02-07 09:04:56
