Repo_ID,Name,Stars,License,URL,Created_At,Updated_At,Last_Grabbed_At
1078079172,ComposioHQ/awesome-claude-skills,28005,None,https://github.com/ComposioHQ/awesome-claude-skills,2025-10-17 15:15:01,2026-01-30 13:33:51,2026-01-30 13:33:55
1117639997,agentskills/agentskills,7905,None,https://github.com/agentskills/agentskills,2025-12-16 23:47:19,2026-01-30 13:06:21,2026-01-30 13:33:55
1134447175,trailofbits/skills,2218,cc-by-sa-4.0,https://github.com/trailofbits/skills,2026-01-15 02:23:21,2026-01-30 11:53:04,2026-01-30 13:33:55
1103643573,openai/skills,2190,None,https://github.com/openai/skills,2025-11-25 14:25:42,2026-01-30 12:39:13,2026-01-30 13:33:55
1140843380,mvanhorn/last30days-skill,1655,None,https://github.com/mvanhorn/last30days-skill,2026-01-24 04:37:37,2026-01-30 12:15:21,2026-01-30 13:33:55
1081645030,mrgoonie/claudekit-skills,1513,None,https://github.com/mrgoonie/claudekit-skills,2025-10-23 12:43:54,2026-01-30 12:01:36,2026-01-30 13:33:55
1130841791,op7418/NanoBanana-PPT-Skills,1072,None,https://github.com/op7418/NanoBanana-PPT-Skills,2026-01-09 13:02:44,2026-01-30 13:23:57,2026-01-30 13:33:55
1128063451,huangserva/skill-prompt-generator,957,None,https://github.com/huangserva/skill-prompt-generator,2026-01-05 12:49:44,2026-01-30 04:17:17,2026-01-30 13:33:55
1080976138,Prat011/awesome-llm-skills,778,None,https://github.com/Prat011/awesome-llm-skills,2025-10-22 14:15:37,2026-01-30 13:19:36,2026-01-30 13:33:55
1140048470,KKKKhazix/Khazix-Skills,732,None,https://github.com/KKKKhazix/Khazix-Skills,2026-01-23 02:59:12,2026-01-30 12:45:33,2026-01-30 13:33:55
1115243825,eliasjudin/oai-skills,502,None,https://github.com/eliasjudin/oai-skills,2025-12-12 22:56:07,2026-01-30 11:54:52,2026-01-30 13:33:55
1137553326,cclank/news-aggregator-skill,319,None,https://github.com/cclank/news-aggregator-skill,2026-01-19 22:18:32,2026-01-30 11:20:09,2026-01-30 13:33:55
1135937291,am-will/codex-skills,308,None,https://github.com/am-will/codex-skills,2026-01-17 04:04:46,2026-01-30 02:33:30,2026-01-30 13:33:55
1138100119,YuJunZhiXue/StudyAnalysis-Skills,304,None,https://github.com/YuJunZhiXue/StudyAnalysis-Skills,2026-01-20 16:42:35,2026-01-29 23:32:30,2026-01-30 13:33:55
1136860943,comeonzhj/Auto-Redbook-Skills,271,None,https://github.com/comeonzhj/Auto-Redbook-Skills,2026-01-18 21:51:27,2026-01-30 12:55:41,2026-01-30 13:33:55
1132750706,ComposioHQ/awesome-codex-skills,238,None,https://github.com/ComposioHQ/awesome-codex-skills,2026-01-12 19:58:21,2026-01-30 13:14:32,2026-01-30 13:33:55
1078850969,FrancyJGLisboa/agent-skill-creator,230,None,https://github.com/FrancyJGLisboa/agent-skill-creator,2025-10-18 23:01:46,2026-01-30 09:25:10,2026-01-30 13:33:55
1077816712,coffeefuelbump/csv-data-summarizer-claude-skill,202,None,https://github.com/coffeefuelbump/csv-data-summarizer-claude-skill,2025-10-17 03:28:59,2026-01-30 00:50:19,2026-01-30 13:33:55
1087012676,YYH211/Claude-meta-skill,196,None,https://github.com/YYH211/Claude-meta-skill,2025-10-31 16:41:30,2026-01-30 10:28:43,2026-01-30 13:33:55
1079652355,LeastBit/Claude_skills_zh-CN,183,None,https://github.com/LeastBit/Claude_skills_zh-CN,2025-10-20 15:07:58,2026-01-30 01:53:28,2026-01-30 13:33:55
1139124076,zarazhangrui/youtube-to-ebook,164,None,https://github.com/zarazhangrui/youtube-to-ebook,2026-01-21 22:56:06,2026-01-30 13:08:19,2026-01-30 13:33:55
1141291453,coleam00/second-brain-skills,159,None,https://github.com/coleam00/second-brain-skills,2026-01-24 23:50:45,2026-01-30 10:43:41,2026-01-30 13:33:55
1139519633,jdrhyne/agent-skills,153,None,https://github.com/jdrhyne/agent-skills,2026-01-22 12:10:47,2026-01-30 13:29:04,2026-01-30 13:33:55
1138465232,intellectronica/agent-skills,152,None,https://github.com/intellectronica/agent-skills,2026-01-21 01:53:00,2026-01-30 13:32:41,2026-01-30 13:33:55
1129831537,WILLOSCAR/research-units-pipeline-skills,150,None,https://github.com/WILLOSCAR/research-units-pipeline-skills,2026-01-08 00:39:03,2026-01-30 08:54:13,2026-01-30 13:33:55
1134398519,geekjourneyx/ai-daily-skill,140,None,https://github.com/geekjourneyx/ai-daily-skill,2026-01-15 01:01:53,2026-01-29 15:06:53,2026-01-30 13:33:55
1129921437,sundial-org/skills,139,None,https://github.com/sundial-org/skills,2026-01-08 03:18:17,2026-01-29 17:28:31,2026-01-30 13:33:55
1096667452,NTCoding/claude-skillz,136,None,https://github.com/NTCoding/claude-skillz,2025-11-15 03:08:15,2026-01-30 06:04:35,2026-01-30 13:33:55
1127158432,fr33d3m0n/skill-threat-modeling,127,bsd-3-clause,https://github.com/fr33d3m0n/skill-threat-modeling,2026-01-03 17:56:18,2026-01-30 02:34:24,2026-01-30 13:33:55
1107911566,Microck/ordinary-claude-skills,114,other,https://github.com/Microck/ordinary-claude-skills,2025-12-02 03:15:57,2026-01-29 23:00:17,2026-01-30 13:33:55
1134163445,rominirani/antigravity-skills,109,None,https://github.com/rominirani/antigravity-skills,2026-01-14 18:40:18,2026-01-30 12:07:41,2026-01-30 13:33:55
1077818586,jthack/ffuf_claude_skill,103,None,https://github.com/jthack/ffuf_claude_skill,2025-10-17 03:33:05,2026-01-30 04:08:08,2026-01-30 13:33:55
