Repo_ID,Name,Stars,License,URL,Created_At,Updated_At,Last_Grabbed_At,First_Grabbed_At
1148878535,HughYau/AcademicForge,268,other,https://github.com/HughYau/AcademicForge,2026-02-03 21:26:21,2026-03-05 01:17:46,2026-03-05 09:09:14,2026-03-05 09:09:14
1138087766,jerry-ai-dev/MODULAR-RAG-MCP-SERVER,109,None,https://github.com/jerry-ai-dev/MODULAR-RAG-MCP-SERVER,2026-01-20 16:22:28,2026-03-05 08:46:51,2026-03-05 09:09:14,2026-03-05 09:09:14
