Repo_ID,Name,Stars,License,URL,Created_At,Updated_At,Last_Grabbed_At
1102903896,huggingface/skills,1124,apache-2.0,https://github.com/huggingface/skills,2025-11-24 15:31:48,2026-02-01 12:24:08,2026-02-01 13:49:29
1083790746,instavm/open-skills,351,apache-2.0,https://github.com/instavm/open-skills,2025-10-27 02:09:49,2026-02-01 10:22:57,2026-02-01 13:49:29
1128123594,volcengine/OpenViking,218,apache-2.0,https://github.com/volcengine/OpenViking,2026-01-05 15:11:17,2026-02-01 13:44:29,2026-02-01 13:49:29
1112284933,MassLab-SII/open-agent-skills,140,apache-2.0,https://github.com/MassLab-SII/open-agent-skills,2025-12-08 20:13:54,2026-01-31 17:02:08,2026-02-01 13:49:29
1125486836,shareAI-lab/shareAI-skills,106,apache-2.0,https://github.com/shareAI-lab/shareAI-skills,2025-12-31 04:18:00,2026-02-01 03:58:44,2026-02-01 13:49:29
1106996539,nextlevelbuilder/ui-ux-pro-max-skill,25652,mit,https://github.com/nextlevelbuilder/ui-ux-pro-max-skill,2025-11-30 19:36:31,2026-02-01 13:46:03,2026-02-01 13:49:29
1127110039,OthmanAdi/planning-with-files,11950,mit,https://github.com/OthmanAdi/planning-with-files,2026-01-03 15:37:28,2026-02-01 13:39:22,2026-02-01 13:49:29
1078319457,yusufkaraaslan/Skill_Seekers,8648,mit,https://github.com/yusufkaraaslan/Skill_Seekers,2025-10-17 22:43:48,2026-02-01 13:36:04,2026-02-01 13:49:29
1120349776,muratcankoylan/Agent-Skills-for-Context-Engineering,7998,mit,https://github.com/muratcankoylan/Agent-Skills-for-Context-Engineering,2025-12-21 10:43:42,2026-02-01 12:28:33,2026-02-01 13:49:29
1079456184,K-Dense-AI/claude-scientific-skills,7631,mit,https://github.com/K-Dense-AI/claude-scientific-skills,2025-10-20 04:54:15,2026-02-01 12:42:15,2026-02-01 13:49:29
1134426800,sickn33/antigravity-awesome-skills,5914,mit,https://github.com/sickn33/antigravity-awesome-skills,2026-01-15 01:48:09,2026-02-01 13:46:48,2026-02-01 13:49:29
1079107863,PleasePrompto/notebooklm-skill,3023,mit,https://github.com/PleasePrompto/notebooklm-skill,2025-10-19 13:36:13,2026-02-01 12:59:08,2026-02-01 13:49:29
1129786550,teng-lin/notebooklm-py,1694,mit,https://github.com/teng-lin/notebooklm-py,2026-01-07 23:27:19,2026-02-01 13:42:11,2026-02-01 13:49:29
1079084637,alirezarezvani/claude-skills,1502,mit,https://github.com/alirezarezvani/claude-skills,2025-10-19 12:04:05,2026-02-01 11:12:54,2026-02-01 13:49:29
1126064944,CloudAI-X/claude-workflow-v2,1229,mit,https://github.com/CloudAI-X/claude-workflow-v2,2026-01-01 10:20:41,2026-02-01 10:00:48,2026-02-01 13:49:29
1078171437,gadievron/raptor,1045,mit,https://github.com/gadievron/raptor,2025-10-17 18:10:40,2026-02-01 04:55:52,2026-02-01 13:49:29
