Repo_ID,Name,Stars,License,URL,Created_At,Updated_At,Last_Grabbed_At
1078079172,ComposioHQ/awesome-claude-skills,36991,None,https://github.com/ComposioHQ/awesome-claude-skills,2025-10-17 15:15:01,2026-02-24 08:55:47,2026-02-24 09:09:00
1103643573,openai/skills,9467,None,https://github.com/openai/skills,2025-11-25 14:25:42,2026-02-24 08:54:53,2026-02-24 09:09:00
1100776768,anthropics/claude-plugins-official,8177,None,https://github.com/anthropics/claude-plugins-official,2025-11-21 02:36:20,2026-02-24 08:39:51,2026-02-24 09:09:00
1140843380,mvanhorn/last30days-skill,2936,None,https://github.com/mvanhorn/last30days-skill,2026-01-24 04:37:37,2026-02-24 09:04:51,2026-02-24 09:09:00
1134447175,trailofbits/skills,2885,cc-by-sa-4.0,https://github.com/trailofbits/skills,2026-01-15 02:23:21,2026-02-24 06:48:58,2026-02-24 09:09:00
1081645030,mrgoonie/claudekit-skills,1771,None,https://github.com/mrgoonie/claudekit-skills,2025-10-23 12:43:54,2026-02-24 05:15:50,2026-02-24 09:09:00
1130841791,op7418/NanoBanana-PPT-Skills,1392,None,https://github.com/op7418/NanoBanana-PPT-Skills,2026-01-09 13:02:44,2026-02-24 09:08:32,2026-02-24 09:09:00
1128063451,huangserva/skill-prompt-generator,1044,None,https://github.com/huangserva/skill-prompt-generator,2026-01-05 12:49:44,2026-02-23 23:33:53,2026-02-24 09:09:00
1144727401,cisco-ai-defense/skill-scanner,938,other,https://github.com/cisco-ai-defense/skill-scanner,2026-01-29 09:31:32,2026-02-24 04:33:25,2026-02-24 09:09:00
1080976138,Prat011/awesome-llm-skills,928,None,https://github.com/Prat011/awesome-llm-skills,2025-10-22 14:15:37,2026-02-24 04:31:30,2026-02-24 09:09:00
1140048470,KKKKhazix/Khazix-Skills,885,None,https://github.com/KKKKhazix/Khazix-Skills,2026-01-23 02:59:12,2026-02-24 04:06:41,2026-02-24 09:09:00
1136860943,comeonzhj/Auto-Redbook-Skills,653,None,https://github.com/comeonzhj/Auto-Redbook-Skills,2026-01-18 21:51:27,2026-02-24 05:23:23,2026-02-24 09:09:00
1143744237,https-deeplearning-ai/sc-agent-skills-files,636,None,https://github.com/https-deeplearning-ai/sc-agent-skills-files,2026-01-28 07:56:39,2026-02-24 08:26:34,2026-02-24 09:09:00
1141838987,PenglongHuang/chinese-novelist-skill,443,None,https://github.com/PenglongHuang/chinese-novelist-skill,2026-01-25 22:20:33,2026-02-23 22:41:19,2026-02-24 09:09:00
1135937291,am-will/codex-skills,417,None,https://github.com/am-will/codex-skills,2026-01-17 04:04:46,2026-02-23 19:42:40,2026-02-24 09:09:00
1141291453,coleam00/second-brain-skills,379,None,https://github.com/coleam00/second-brain-skills,2026-01-24 23:50:45,2026-02-24 06:14:08,2026-02-24 09:09:00
1132750706,ComposioHQ/awesome-codex-skills,347,None,https://github.com/ComposioHQ/awesome-codex-skills,2026-01-12 19:58:21,2026-02-24 07:11:37,2026-02-24 09:09:00
1138443863,rookie-ricardo/erduo-skills,341,None,https://github.com/rookie-ricardo/erduo-skills,2026-01-21 01:20:29,2026-02-24 08:34:11,2026-02-24 09:09:00
1102089336,disler/agent-sandbox-skill,324,None,https://github.com/disler/agent-sandbox-skill,2025-11-23 03:53:02,2026-02-24 00:42:59,2026-02-24 09:09:00
1147214344,ConardLi/rag-skill,286,None,https://github.com/ConardLi/rag-skill,2026-02-01 19:49:36,2026-02-23 16:03:41,2026-02-24 09:09:00
1078850969,FrancyJGLisboa/agent-skill-creator,282,None,https://github.com/FrancyJGLisboa/agent-skill-creator,2025-10-18 23:01:46,2026-02-23 21:19:45,2026-02-24 09:09:00
1140982080,luoluoluo22/jianying-editor-skill,270,None,https://github.com/luoluoluo22/jianying-editor-skill,2026-01-24 11:10:54,2026-02-24 08:56:00,2026-02-24 09:09:00
1077816712,coffeefuelbump/csv-data-summarizer-claude-skill,252,None,https://github.com/coffeefuelbump/csv-data-summarizer-claude-skill,2025-10-17 03:28:59,2026-02-23 13:40:37,2026-02-24 09:09:00
1129831537,WILLOSCAR/research-units-pipeline-skills,224,None,https://github.com/WILLOSCAR/research-units-pipeline-skills,2026-01-08 00:39:03,2026-02-24 00:48:58,2026-02-24 09:09:00
1079652355,LeastBit/Claude_skills_zh-CN,216,None,https://github.com/LeastBit/Claude_skills_zh-CN,2025-10-20 15:07:58,2026-02-23 10:40:06,2026-02-24 09:09:00
1155226977,sharbelxyz/x-bookmarks,216,None,https://github.com/sharbelxyz/x-bookmarks,2026-02-11 17:16:40,2026-02-24 00:48:26,2026-02-24 09:09:00
1091613591,alirezarezvani/claude-code-aso-skill,211,other,https://github.com/alirezarezvani/claude-code-aso-skill,2025-11-07 17:08:00,2026-02-24 05:21:13,2026-02-24 09:09:00
1157855507,ythx-101/x-tweet-fetcher,210,None,https://github.com/ythx-101/x-tweet-fetcher,2026-02-14 20:06:54,2026-02-24 06:48:55,2026-02-24 09:09:00
1139124076,zarazhangrui/youtube-to-ebook,197,None,https://github.com/zarazhangrui/youtube-to-ebook,2026-01-21 22:56:06,2026-02-24 01:57:14,2026-02-24 09:09:00
1151553297,trailofbits/skills-curated,192,cc-by-sa-4.0,https://github.com/trailofbits/skills-curated,2026-02-06 23:59:15,2026-02-24 07:17:24,2026-02-24 09:09:00
1143906480,op7418/Video-Wrapper-Skills,174,None,https://github.com/op7418/Video-Wrapper-Skills,2026-01-28 12:41:16,2026-02-23 22:01:23,2026-02-24 09:09:00
1134163445,rominirani/antigravity-skills,167,None,https://github.com/rominirani/antigravity-skills,2026-01-14 18:40:18,2026-02-23 22:17:39,2026-02-24 09:09:00
