Repo_ID,Name,Stars,License,URL,Created_At,Updated_At,Last_Grabbed_At
1122204033,polyuiislab/infiAgent,1084,gpl-3.0,https://github.com/polyuiislab/infiAgent,2025-12-24 17:22:22,2026-02-20 08:45:57,2026-02-20 09:07:37
1117639997,agentskills/agentskills,10300,apache-2.0,https://github.com/agentskills/agentskills,2025-12-16 23:47:19,2026-02-20 08:59:27,2026-02-20 09:07:37
1128123594,volcengine/OpenViking,2988,apache-2.0,https://github.com/volcengine/OpenViking,2026-01-05 15:11:17,2026-02-20 08:57:05,2026-02-20 09:07:37
1085086903,EverMind-AI/EverMemOS,2122,apache-2.0,https://github.com/EverMind-AI/EverMemOS,2025-10-28 23:09:32,2026-02-20 05:21:45,2026-02-20 09:07:37
1102903896,huggingface/skills,1271,apache-2.0,https://github.com/huggingface/skills,2025-11-24 15:31:48,2026-02-20 08:43:53,2026-02-20 09:07:37
1156317000,MooseGoose0701/skill-compose,775,apache-2.0,https://github.com/MooseGoose0701/skill-compose,2026-02-12 22:11:39,2026-02-20 09:02:29,2026-02-20 09:07:37
1083790746,instavm/open-skills,372,apache-2.0,https://github.com/instavm/open-skills,2025-10-27 02:09:49,2026-02-19 09:23:59,2026-02-20 09:07:37
1136152017,ReScienceLab/opc-skills,365,apache-2.0,https://github.com/ReScienceLab/opc-skills,2026-01-17 14:43:21,2026-02-20 07:09:47,2026-02-20 09:07:37
1138991978,huggingface/upskill,343,apache-2.0,https://github.com/huggingface/upskill,2026-01-21 19:32:04,2026-02-20 05:26:02,2026-02-20 09:07:37
1128612043,getsentry/skills,272,apache-2.0,https://github.com/getsentry/skills,2026-01-06 06:41:55,2026-02-20 06:08:09,2026-02-20 09:07:37
1123538703,tsale/awesome-dfir-skills,246,apache-2.0,https://github.com/tsale/awesome-dfir-skills,2025-12-27 12:51:50,2026-02-19 19:27:35,2026-02-20 09:07:37
1133647197,astronomer/agents,231,apache-2.0,https://github.com/astronomer/agents,2026-01-14 00:23:31,2026-02-20 08:54:25,2026-02-20 09:07:37
1146040039,ViktorAxelsen/MemSkill,198,apache-2.0,https://github.com/ViktorAxelsen/MemSkill,2026-01-30 22:46:19,2026-02-20 01:09:03,2026-02-20 09:07:37
1146810010,assafelovic/skyll,191,apache-2.0,https://github.com/assafelovic/skyll,2026-02-01 02:04:09,2026-02-19 17:18:42,2026-02-20 09:07:37
1130059064,dbt-labs/dbt-agent-skills,168,apache-2.0,https://github.com/dbt-labs/dbt-agent-skills,2026-01-08 09:11:45,2026-02-20 06:10:45,2026-02-20 09:07:37
1125486836,shareAI-lab/shareAI-skills,132,apache-2.0,https://github.com/shareAI-lab/shareAI-skills,2025-12-31 04:18:00,2026-02-20 04:38:00,2026-02-20 09:07:37
1106996539,nextlevelbuilder/ui-ux-pro-max-skill,32808,mit,https://github.com/nextlevelbuilder/ui-ux-pro-max-skill,2025-11-30 19:36:31,2026-02-20 09:03:16,2026-02-20 09:07:37
1127110039,OthmanAdi/planning-with-files,14139,mit,https://github.com/OthmanAdi/planning-with-files,2026-01-03 15:37:28,2026-02-20 09:03:15,2026-02-20 09:07:37
1134426800,sickn33/antigravity-awesome-skills,13070,mit,https://github.com/sickn33/antigravity-awesome-skills,2026-01-15 01:48:09,2026-02-20 09:04:04,2026-02-20 09:07:37
1078319457,yusufkaraaslan/Skill_Seekers,9641,mit,https://github.com/yusufkaraaslan/Skill_Seekers,2025-10-17 22:43:48,2026-02-20 08:49:50,2026-02-20 09:07:37
1079456184,K-Dense-AI/claude-scientific-skills,8904,mit,https://github.com/K-Dense-AI/claude-scientific-skills,2025-10-20 04:54:15,2026-02-20 08:29:20,2026-02-20 09:07:37
1120349776,muratcankoylan/Agent-Skills-for-Context-Engineering,8375,mit,https://github.com/muratcankoylan/Agent-Skills-for-Context-Engineering,2025-12-21 10:43:42,2026-02-20 08:57:30,2026-02-20 09:07:37
1079107863,PleasePrompto/notebooklm-skill,3615,mit,https://github.com/PleasePrompto/notebooklm-skill,2025-10-19 13:36:13,2026-02-20 09:03:48,2026-02-20 09:07:37
1080070047,Jeffallan/claude-skills,3280,mit,https://github.com/Jeffallan/claude-skills,2025-10-21 04:27:22,2026-02-20 08:52:31,2026-02-20 09:07:37
1129786550,teng-lin/notebooklm-py,2020,mit,https://github.com/teng-lin/notebooklm-py,2026-01-07 23:27:19,2026-02-20 08:35:52,2026-02-20 09:07:37
1079084637,alirezarezvani/claude-skills,1882,mit,https://github.com/alirezarezvani/claude-skills,2025-10-19 12:04:05,2026-02-20 08:51:10,2026-02-20 09:07:37
1126064944,CloudAI-X/claude-workflow-v2,1246,mit,https://github.com/CloudAI-X/claude-workflow-v2,2026-01-01 10:20:41,2026-02-19 23:54:11,2026-02-20 09:07:37
1128712337,openclaw/skills,1175,mit,https://github.com/openclaw/skills,2026-01-06 11:39:15,2026-02-20 09:02:48,2026-02-20 09:07:37
1078171437,gadievron/raptor,1124,mit,https://github.com/gadievron/raptor,2025-10-17 18:10:40,2026-02-20 03:25:32,2026-02-20 09:07:37
1152014594,AgriciDaniel/claude-seo,903,mit,https://github.com/AgriciDaniel/claude-seo,2026-02-07 16:17:38,2026-02-20 09:06:18,2026-02-20 09:07:37
1118483478,skillcreatorai/Ai-Agent-Skills,827,mit,https://github.com/skillcreatorai/Ai-Agent-Skills,2025-12-18 04:31:30,2026-02-20 08:01:28,2026-02-20 09:07:37
1084058975,K-Dense-AI/claude-scientific-writer,821,mit,https://github.com/K-Dense-AI/claude-scientific-writer,2025-10-27 14:52:45,2026-02-20 07:25:37,2026-02-20 09:07:37
1098348050,BrownFineSecurity/iothackbot,643,mit,https://github.com/BrownFineSecurity/iothackbot,2025-11-17 23:18:28,2026-02-19 13:26:50,2026-02-20 09:07:37
1137485434,softaworks/agent-toolkit,621,mit,https://github.com/softaworks/agent-toolkit,2026-01-19 20:35:40,2026-02-20 02:22:20,2026-02-20 09:07:37
1139643103,adithya-s-k/manim_skill,598,mit,https://github.com/adithya-s-k/manim_skill,2026-01-22 16:18:47,2026-02-19 23:50:26,2026-02-20 09:07:37
1081140442,daymade/claude-code-skills,591,mit,https://github.com/daymade/claude-code-skills,2025-10-22 19:17:31,2026-02-19 23:11:54,2026-02-20 09:07:37
1125558827,wshuyi/x-article-publisher-skill,588,mit,https://github.com/wshuyi/x-article-publisher-skill,2025-12-31 08:19:52,2026-02-19 11:34:45,2026-02-20 09:07:37
1080588167,alirezarezvani/claude-code-skill-factory,516,mit,https://github.com/alirezarezvani/claude-code-skill-factory,2025-10-21 23:20:47,2026-02-19 23:54:05,2026-02-20 09:07:37
1079547517,jezweb/claude-skills,514,mit,https://github.com/jezweb/claude-skills,2025-10-20 10:12:38,2026-02-20 02:25:37,2026-02-20 09:07:37
1124990304,tripleyak/SkillForge,510,mit,https://github.com/tripleyak/SkillForge,2025-12-30 09:02:27,2026-02-19 10:34:10,2026-02-20 09:07:37
1078249898,conorluddy/ios-simulator-skill,496,mit,https://github.com/conorluddy/ios-simulator-skill,2025-10-17 20:43:15,2026-02-19 20:14:36,2026-02-20 09:07:37
1121759870,kalil0321/reverse-api-engineer,407,mit,https://github.com/kalil0321/reverse-api-engineer,2025-12-23 22:04:45,2026-02-20 02:27:55,2026-02-20 09:07:37
1146153471,openakita/openakita,339,mit,https://github.com/openakita/openakita,2026-01-31 01:36:05,2026-02-20 08:36:12,2026-02-20 09:07:37
1107847846,gotalab/skillport,320,mit,https://github.com/gotalab/skillport,2025-12-02 01:29:59,2026-02-20 00:02:38,2026-02-20 09:07:37
1106580780,vstorm-co/pydantic-deepagents,306,mit,https://github.com/vstorm-co/pydantic-deepagents,2025-11-29 22:36:36,2026-02-20 05:49:56,2026-02-20 09:07:37
1141100288,aitytech/agentkits-marketing,299,mit,https://github.com/aitytech/agentkits-marketing,2026-01-24 16:44:05,2026-02-20 05:02:53,2026-02-20 09:07:37
1095991387,ancoleman/ai-design-components,278,mit,https://github.com/ancoleman/ai-design-components,2025-11-14 03:42:41,2026-02-20 00:21:47,2026-02-20 09:07:37
1133238996,guanyang/antigravity-skills,274,mit,https://github.com/guanyang/antigravity-skills,2026-01-13 12:29:34,2026-02-20 07:15:07,2026-02-20 09:07:37
1134675966,GPTomics/bioSkills,268,mit,https://github.com/GPTomics/bioSkills,2026-01-15 11:26:22,2026-02-19 10:45:25,2026-02-20 09:07:37
