Repo_ID,Name,Stars,License,URL,Created_At,Updated_At,Last_Grabbed_At,First_Grabbed_At
1122204033,polyuiislab/infiAgent,1034,gpl-3.0,https://github.com/polyuiislab/infiAgent,2025-12-24 17:22:22,2026-02-08 07:19:30,2026-02-08 09:27:37,2026-02-08 09:27:37
1119915972,johnrogers/claude-swift-engineering,101,mit,https://github.com/johnrogers/claude-swift-engineering,2025-12-20 13:11:17,2026-02-08 07:06:28,2026-02-08 09:27:37,2026-02-08 09:27:37
